城市编码,省区地区编码,省区,城市地区编码,城市,区县地区编码,区县
WTX_CH101291501,530000,云南省,533100,德宏傣族景颇族自治州,533100,德宏
WTX_CH101291506,530000,云南省,533100,德宏傣族景颇族自治州,533102,瑞丽
WTX_CH101291508,530000,云南省,533100,德宏傣族景颇族自治州,533103,芒市
WTX_CH101291507,530000,云南省,533100,德宏傣族景颇族自治州,533122,梁河
WTX_CH101291504,530000,云南省,533100,德宏傣族景颇族自治州,533123,盈江
WTX_CH101291503,530000,云南省,533100,德宏傣族景颇族自治州,533124,陇川
WTX_CH101291203,530000,云南省,533300,怒江傈僳族自治州,533323,福贡
WTX_CH101291207,530000,云南省,533300,怒江傈僳族自治州,533324,贡山
WTX_CH101291204,530000,云南省,533300,怒江傈僳族自治州,533325,兰坪
WTX_CH101291305,530000,云南省,533400,迪庆藏族自治州,533400,迪庆
WTX_CH101291301,530000,云南省,533400,迪庆藏族自治州,533401,香格里拉
WTX_CH101291302,530000,云南省,533400,迪庆藏族自治州,533422,德钦
WTX_CH101291303,530000,云南省,533400,迪庆藏族自治州,533423,维西
WTX_CH101140101,540000,西藏自治区,540100,拉萨市,540100,拉萨
WTX_CH101140109,540000,西藏自治区,540100,拉萨市,540102,城关区
WTX_CH101291201,530000,云南省,533300,怒江傈僳族自治州,533300,怒江
WTX_CH101140105,540000,西藏自治区,540100,拉萨市,540103,堆龙德庆
WTX_CH101140107,540000,西藏自治区,540100,拉萨市,540104,达孜
WTX_CH101140104,540000,西藏自治区,540100,拉萨市,540121,林周
WTX_CH101140102,540000,西藏自治区,540100,拉萨市,540122,当雄
WTX_CH101140103,540000,西藏自治区,540100,拉萨市,540123,尼木
WTX_CH101140106,540000,西藏自治区,540100,拉萨市,540124,曲水
WTX_CH101140108,540000,西藏自治区,540100,拉萨市,540127,墨竹工卡
WTX_CH101140201,540000,西藏自治区,540200,日喀则市,540200,日喀则
WTX_CH101140215,540000,西藏自治区,540200,日喀则市,540202,桑珠孜
WTX_CH101140203,540000,西藏自治区,540200,日喀则市,540221,南木林
WTX_CH101140206,540000,西藏自治区,540200,日喀则市,540222,江孜
WTX_CH101140205,540000,西藏自治区,540200,日喀则市,540223,定日
WTX_CH101140213,540000,西藏自治区,540200,日喀则市,540224,萨迦
WTX_CH101140202,540000,西藏自治区,540200,日喀则市,540225,拉孜
WTX_CH101140211,540000,西藏自治区,540200,日喀则市,540226,昂仁
WTX_CH101140214,540000,西藏自治区,540200,日喀则市,540227,谢通门
WTX_CH101140217,540000,西藏自治区,540200,日喀则市,540228,白朗
WTX_CH101140220,540000,西藏自治区,540200,日喀则市,540229,仁布
WTX_CH101140219,540000,西藏自治区,540200,日喀则市,540230,康马
WTX_CH101140212,540000,西藏自治区,540200,日喀则市,540231,定结
WTX_CH101140208,540000,西藏自治区,540200,日喀则市,540232,仲巴
WTX_CH101140218,540000,西藏自治区,540200,日喀则市,540233,亚东
WTX_CH101140210,540000,西藏自治区,540200,日喀则市,540234,吉隆
WTX_CH101140204,540000,西藏自治区,540200,日喀则市,540235,聂拉木
WTX_CH101140209,540000,西藏自治区,540200,日喀则市,540236,萨嘎
WTX_CH101140216,540000,西藏自治区,540200,日喀则市,540237,岗巴
WTX_CH101140501,540000,西藏自治区,540300,昌都市,540300,昌都
WTX_CH101140512,540000,西藏自治区,540300,昌都市,540302,卡若
WTX_CH101140509,540000,西藏自治区,540300,昌都市,540321,江达
WTX_CH101140511,540000,西藏自治区,540300,昌都市,540322,贡觉
WTX_CH101140507,540000,西藏自治区,540300,昌都市,540323,类乌齐
WTX_CH101140502,540000,西藏自治区,540300,昌都市,540324,丁青
WTX_CH101140510,540000,西藏自治区,540300,昌都市,540325,察雅
WTX_CH101140508,540000,西藏自治区,540300,昌都市,540326,八宿
WTX_CH101140505,540000,西藏自治区,540300,昌都市,540327,左贡
WTX_CH101140506,540000,西藏自治区,540300,昌都市,540328,芒康
WTX_CH101140504,540000,西藏自治区,540300,昌都市,540329,洛隆
WTX_CH101140503,540000,西藏自治区,540300,昌都市,540330,边坝
WTX_CH101140401,540000,西藏自治区,540400,林芝市,540400,林芝
WTX_CH101140408,540000,西藏自治区,540400,林芝市,540402,巴宜
WTX_CH101140405,540000,西藏自治区,540400,林芝市,540421,工布江达
WTX_CH101140403,540000,西藏自治区,540400,林芝市,540422,米林
WTX_CH101140407,540000,西藏自治区,540400,林芝市,540423,墨脱
WTX_CH101140402,540000,西藏自治区,540400,林芝市,540424,波密
WTX_CH101140404,540000,西藏自治区,540400,林芝市,540425,察隅
WTX_CH101140406,540000,西藏自治区,540400,林芝市,540426,朗县
WTX_CH101140301,540000,西藏自治区,540500,山南市,540500,山南
WTX_CH101140309,540000,西藏自治区,540500,山南市,540502,乃东
WTX_CH101140303,540000,西藏自治区,540500,山南市,540521,扎囊
WTX_CH101140302,540000,西藏自治区,540500,山南市,540522,贡嘎
WTX_CH101140310,540000,西藏自治区,540500,山南市,540523,桑日
WTX_CH101140313,540000,西藏自治区,540500,山南市,540524,琼结
WTX_CH101140314,540000,西藏自治区,540500,山南市,540525,曲松
WTX_CH101140312,540000,西藏自治区,540500,山南市,540526,措美
WTX_CH101140311,540000,西藏自治区,540500,山南市,540527,洛扎
WTX_CH101140304,540000,西藏自治区,540500,山南市,540528,加查
WTX_CH101140307,540000,西藏自治区,540500,山南市,540529,隆子
WTX_CH101140306,540000,西藏自治区,540500,山南市,540530,错那
WTX_CH101140305,540000,西藏自治区,540500,山南市,540531,浪卡子
WTX_CH101140601,540000,西藏自治区,540600,那曲市,540600,那曲
WTX_CH101140612,540000,西藏自治区,540600,那曲市,540602,色尼
WTX_CH101140603,540000,西藏自治区,540600,那曲市,540621,嘉黎
WTX_CH101140609,540000,西藏自治区,540600,那曲市,540622,比如
WTX_CH101140607,540000,西藏自治区,540600,那曲市,540623,聂荣
WTX_CH101140605,540000,西藏自治区,540600,那曲市,540624,安多
WTX_CH101140611,540000,西藏自治区,540600,那曲市,540625,申扎
WTX_CH101140606,540000,西藏自治区,540600,那曲市,540626,索县
WTX_CH101140604,540000,西藏自治区,540600,那曲市,540627,班戈
WTX_CH101140608,540000,西藏自治区,540600,那曲市,540628,巴青
WTX_CH101140602,540000,西藏自治区,540600,那曲市,540629,尼玛
WTX_CH101140610,540000,西藏自治区,540600,那曲市,540630,双湖
WTX_CH101140701,540000,西藏自治区,542500,阿里地区,542500,阿里地区
WTX_CH101140705,540000,西藏自治区,542500,阿里地区,542521,普兰
WTX_CH101140706,540000,西藏自治区,542500,阿里地区,542522,札达
WTX_CH101140707,540000,西藏自治区,542500,阿里地区,542523,噶尔
WTX_CH101140708,540000,西藏自治区,542500,阿里地区,542524,日土
WTX_CH101140709,540000,西藏自治区,542500,阿里地区,542525,革吉
WTX_CH101140702,540000,西藏自治区,542500,阿里地区,542526,改则
WTX_CH101140710,540000,西藏自治区,542500,阿里地区,542527,措勤
WTX_CH101110101,610000,陕西省,610100,西安市,610100,西安
WTX_CH101110108,610000,陕西省,610100,西安市,610102,新城区
WTX_CH101110109,610000,陕西省,610100,西安市,610103,碑林
WTX_CH101110110,610000,陕西省,610100,西安市,610104,莲湖
WTX_CH101110111,610000,陕西省,610100,西安市,610111,灞桥
WTX_CH101110112,610000,陕西省,610100,西安市,610112,未央
WTX_CH101110113,610000,陕西省,610100,西安市,610113,雁塔
WTX_CH101110114,610000,陕西省,610100,西安市,610114,阎良
WTX_CH101110103,610000,陕西省,610100,西安市,610115,临潼
WTX_CH101110102,610000,陕西省,610100,西安市,610116,长安
WTX_CH101110107,610000,陕西省,610100,西安市,610117,高陵
WTX_CH101110106,610000,陕西省,610100,西安市,610118,鄠邑
WTX_CH101110104,610000,陕西省,610100,西安市,610122,蓝田
WTX_CH101110105,610000,陕西省,610100,西安市,610124,周至
WTX_CH101111001,610000,陕西省,610200,铜川市,610200,铜川
WTX_CH101111006,610000,陕西省,610200,铜川市,610203,印台
WTX_CH101111004,610000,陕西省,610200,铜川市,610204,耀州
WTX_CH101111003,610000,陕西省,610200,铜川市,610222,宜君
WTX_CH101110901,610000,陕西省,610300,宝鸡市,610300,宝鸡
WTX_CH101110902,610000,陕西省,610300,宝鸡市,610302,渭滨
WTX_CH101110913,610000,陕西省,610300,宝鸡市,610303,金台
WTX_CH101110912,610000,陕西省,610300,宝鸡市,610304,陈仓
WTX_CH101110905,610000,陕西省,610300,宝鸡市,610323,岐山
WTX_CH101110907,610000,陕西省,610300,宝鸡市,610324,扶风
WTX_CH101110908,610000,陕西省,610300,宝鸡市,610326,眉县
WTX_CH101110911,610000,陕西省,610300,宝鸡市,610327,陇县
WTX_CH101110903,610000,陕西省,610300,宝鸡市,610328,千阳
WTX_CH101110904,610000,陕西省,610300,宝鸡市,610329,麟游
WTX_CH101110910,610000,陕西省,610300,宝鸡市,610330,凤县
WTX_CH101110909,610000,陕西省,610300,宝鸡市,610331,太白
WTX_CH101110200,610000,陕西省,610400,咸阳市,610400,咸阳
WTX_CH101110212,610000,陕西省,610400,咸阳市,610402,秦都
WTX_CH101111102,610000,陕西省,610400,咸阳市,610403,杨陵
WTX_CH101110213,610000,陕西省,610400,咸阳市,610404,渭城
WTX_CH101110201,610000,陕西省,610400,咸阳市,610422,三原
WTX_CH101110205,610000,陕西省,610400,咸阳市,610423,泾阳
WTX_CH101110207,610000,陕西省,610400,咸阳市,610424,乾县
WTX_CH101110202,610000,陕西省,610400,咸阳市,610425,礼泉
WTX_CH101110203,610000,陕西省,610400,咸阳市,610426,永寿
WTX_CH101110209,610000,陕西省,610400,咸阳市,610428,长武
WTX_CH101110210,610000,陕西省,610400,咸阳市,610429,旬邑
WTX_CH101110204,610000,陕西省,610400,咸阳市,610430,淳化
WTX_CH101110206,610000,陕西省,610400,咸阳市,610431,武功
WTX_CH101110211,610000,陕西省,610400,咸阳市,610481,兴平
WTX_CH101110230,610000,陕西省,610400,咸阳市,610482,彬州
WTX_CH101110501,610000,陕西省,610500,渭南市,610500,渭南
WTX_CH101110512,610000,陕西省,610500,渭南市,610502,临渭
WTX_CH101110503,610000,陕西省,610500,渭南市,610522,潼关
WTX_CH101110504,610000,陕西省,610500,渭南市,610523,大荔
WTX_CH101110509,610000,陕西省,610500,渭南市,610524,合阳
WTX_CH101110508,610000,陕西省,610500,渭南市,610525,澄城
WTX_CH101110507,610000,陕西省,610500,渭南市,610526,蒲城
WTX_CH101110505,610000,陕西省,610500,渭南市,610527,白水
WTX_CH101110506,610000,陕西省,610500,渭南市,610528,富平
WTX_CH101110510,610000,陕西省,610500,渭南市,610581,韩城
WTX_CH101110511,610000,陕西省,610500,渭南市,610582,华阴
WTX_CH101110300,610000,陕西省,610600,延安市,610600,延安
WTX_CH101110313,610000,陕西省,610600,延安市,610602,宝塔
WTX_CH101110307,610000,陕西省,610600,延安市,610603,安塞
WTX_CH101110301,610000,陕西省,610600,延安市,610621,延长
WTX_CH101110302,610000,陕西省,610600,延安市,610622,延川
WTX_CH101110303,610000,陕西省,610600,延安市,610681,子长
WTX_CH101110306,610000,陕西省,610600,延安市,610625,志丹
WTX_CH101110312,610000,陕西省,610600,延安市,610626,吴起
WTX_CH101110308,610000,陕西省,610600,延安市,610627,甘泉
WTX_CH101110305,610000,陕西省,610600,延安市,610628,富县
WTX_CH101110309,610000,陕西省,610600,延安市,610629,洛川
WTX_CH101110304,610000,陕西省,610600,延安市,610630,宜川
WTX_CH101110311,610000,陕西省,610600,延安市,610631,黄龙
WTX_CH101110310,610000,陕西省,610600,延安市,610632,黄陵
WTX_CH101110801,610000,陕西省,610700,汉中市,610700,汉中
WTX_CH101110812,610000,陕西省,610700,汉中市,610702,汉台
WTX_CH101110810,610000,陕西省,610700,汉中市,610703,南郑
WTX_CH101110806,610000,陕西省,610700,汉中市,610722,城固
WTX_CH101110805,610000,陕西省,610700,汉中市,610723,洋县
WTX_CH101110807,610000,陕西省,610700,汉中市,610724,西乡
WTX_CH101110803,610000,陕西省,610700,汉中市,610725,勉县
WTX_CH101110809,610000,陕西省,610700,汉中市,610726,宁强
WTX_CH101110802,610000,陕西省,610700,汉中市,610727,略阳
WTX_CH101110811,610000,陕西省,610700,汉中市,610728,镇巴
WTX_CH101110804,610000,陕西省,610700,汉中市,610729,留坝
WTX_CH101110808,610000,陕西省,610700,汉中市,610730,佛坪
WTX_CH101110401,610000,陕西省,610800,榆林市,610800,榆林
WTX_CH101110413,610000,陕西省,610800,榆林市,610802,榆阳
WTX_CH101110407,610000,陕西省,610800,榆林市,610803,横山
WTX_CH101110402,610000,陕西省,610800,榆林市,610822,府谷
WTX_CH101110406,610000,陕西省,610800,榆林市,610824,靖边
WTX_CH101110405,610000,陕西省,610800,榆林市,610825,定边
WTX_CH101110410,610000,陕西省,610800,榆林市,610826,绥德
WTX_CH101110408,610000,陕西省,610800,榆林市,610827,米脂
WTX_CH101110404,610000,陕西省,610800,榆林市,610828,佳县
WTX_CH101110411,610000,陕西省,610800,榆林市,610829,吴堡
WTX_CH101110412,610000,陕西省,610800,榆林市,610830,清涧
WTX_CH101110409,610000,陕西省,610800,榆林市,610831,子洲
WTX_CH101110403,610000,陕西省,610800,榆林市,610881,神木
WTX_CH101110701,610000,陕西省,610900,安康市,610900,安康
WTX_CH101110711,610000,陕西省,610900,安康市,610902,汉滨
WTX_CH101110704,610000,陕西省,610900,安康市,610921,汉阴
WTX_CH101110703,610000,陕西省,610900,安康市,610922,石泉
WTX_CH101110710,610000,陕西省,610900,安康市,610923,宁陕
WTX_CH101110702,610000,陕西省,610900,安康市,610924,紫阳
WTX_CH101110706,610000,陕西省,610900,安康市,610925,岚皋
WTX_CH101110707,610000,陕西省,610900,安康市,610926,平利
WTX_CH101110709,610000,陕西省,610900,安康市,610927,镇坪
WTX_CH101110708,610000,陕西省,610900,安康市,610929,白河
WTX_CH101110601,610000,陕西省,611000,商洛市,611000,商洛
WTX_CH101110604,610000,陕西省,611000,商洛市,611002,商州
WTX_CH101110602,610000,陕西省,611000,商洛市,611021,洛南
WTX_CH101110606,610000,陕西省,611000,商洛市,611022,丹凤
WTX_CH101110607,610000,陕西省,611000,商洛市,611023,商南
WTX_CH101110608,610000,陕西省,611000,商洛市,611024,山阳
WTX_CH101110605,610000,陕西省,611000,商洛市,611025,镇安
WTX_CH101110603,610000,陕西省,611000,商洛市,611026,柞水
WTX_CH101160105,620000,甘肃省,620100,兰州市,620102,城关
WTX_CH101160106,620000,甘肃省,620100,兰州市,620103,七里河
WTX_CH101160107,620000,甘肃省,620100,兰州市,620104,西固
WTX_CH101160108,620000,甘肃省,620100,兰州市,620105,安宁区
WTX_CH101160109,620000,甘肃省,620100,兰州市,620111,红古
WTX_CH101160103,620000,甘肃省,620100,兰州市,620121,永登
WTX_CH101160102,620000,甘肃省,620100,兰州市,620122,皋兰
WTX_CH101160104,620000,甘肃省,620100,兰州市,620123,榆中
WTX_CH101161401,620000,甘肃省,620200,嘉峪关市,620200,嘉峪关
WTX_CH101160601,620000,甘肃省,620300,金昌市,620300,金昌
WTX_CH101160603,620000,甘肃省,620300,金昌市,620302,金川区
WTX_CH101160602,620000,甘肃省,620300,金昌市,620321,永昌
WTX_CH101161301,620000,甘肃省,620400,白银市,620400,白银
WTX_CH101161330,620000,甘肃省,620400,白银市,620402,白银区
WTX_CH101161304,620000,甘肃省,620400,白银市,620403,平川
WTX_CH101161302,620000,甘肃省,620400,白银市,620421,靖远
WTX_CH101161303,620000,甘肃省,620400,白银市,620422,会宁
WTX_CH101161305,620000,甘肃省,620400,白银市,620423,景泰
WTX_CH101160901,620000,甘肃省,620500,天水市,620500,天水
WTX_CH101160902,620000,甘肃省,620500,天水市,620502,秦州
WTX_CH101160908,620000,甘肃省,620500,天水市,620503,麦积
WTX_CH101160903,620000,甘肃省,620500,天水市,620521,清水
WTX_CH101160904,620000,甘肃省,620500,天水市,620522,秦安
WTX_CH101160905,620000,甘肃省,620500,天水市,620523,甘谷
WTX_CH101160906,620000,甘肃省,620500,天水市,620524,武山
WTX_CH101160907,620000,甘肃省,620500,天水市,620525,张家川
WTX_CH101160501,620000,甘肃省,620600,武威市,620600,武威
WTX_CH101160504,620000,甘肃省,620600,武威市,620602,凉州
WTX_CH101160502,620000,甘肃省,620600,武威市,620621,民勤
WTX_CH101160503,620000,甘肃省,620600,武威市,620622,古浪
WTX_CH101160505,620000,甘肃省,620600,武威市,620623,天祝
WTX_CH101160701,620000,甘肃省,620700,张掖市,620700,张掖
WTX_CH101160707,620000,甘肃省,620700,张掖市,620702,甘州
WTX_CH101160702,620000,甘肃省,620700,张掖市,620721,肃南
WTX_CH101160703,620000,甘肃省,620700,张掖市,620722,民乐
WTX_CH101160704,620000,甘肃省,620700,张掖市,620723,临泽
WTX_CH101160705,620000,甘肃省,620700,张掖市,620724,高台
WTX_CH101160706,620000,甘肃省,620700,张掖市,620725,山丹
WTX_CH101160301,620000,甘肃省,620800,平凉市,620800,平凉
WTX_CH101160308,620000,甘肃省,620800,平凉市,620802,崆峒
WTX_CH101160302,620000,甘肃省,620800,平凉市,620821,泾川
WTX_CH101160303,620000,甘肃省,620800,平凉市,620822,灵台
WTX_CH101160304,620000,甘肃省,620800,平凉市,620823,崇信
WTX_CH101160306,620000,甘肃省,620800,平凉市,620825,庄浪
WTX_CH101160307,620000,甘肃省,620800,平凉市,620826,静宁
WTX_CH101160305,620000,甘肃省,620800,平凉市,620881,华亭
WTX_CH101160801,620000,甘肃省,620900,酒泉市,620900,酒泉
WTX_CH101160802,620000,甘肃省,620900,酒泉市,620902,肃州
WTX_CH101160803,620000,甘肃省,620900,酒泉市,620921,金塔
WTX_CH101160805,620000,甘肃省,620900,酒泉市,620922,瓜州
WTX_CH101160806,620000,甘肃省,620900,酒泉市,620923,肃北
WTX_CH101160804,620000,甘肃省,620900,酒泉市,620924,阿克塞
WTX_CH101160807,620000,甘肃省,620900,酒泉市,620981,玉门
WTX_CH101160808,620000,甘肃省,620900,酒泉市,620982,敦煌
WTX_CH101160401,620000,甘肃省,621000,庆阳市,621000,庆阳
WTX_CH101160402,620000,甘肃省,621000,庆阳市,621002,西峰
WTX_CH101160409,620000,甘肃省,621000,庆阳市,621021,庆城
WTX_CH101160403,620000,甘肃省,621000,庆阳市,621022,环县
WTX_CH101160404,620000,甘肃省,621000,庆阳市,621023,华池
WTX_CH101160405,620000,甘肃省,621000,庆阳市,621024,合水
WTX_CH101160406,620000,甘肃省,621000,庆阳市,621025,正宁
WTX_CH101160407,620000,甘肃省,621000,庆阳市,621026,宁县
WTX_CH101160408,620000,甘肃省,621000,庆阳市,621027,镇原
WTX_CH101160201,620000,甘肃省,621100,定西市,621100,定西
WTX_CH101160208,620000,甘肃省,621100,定西市,621102,安定
WTX_CH101160202,620000,甘肃省,621100,定西市,621121,通渭
WTX_CH101160203,620000,甘肃省,621100,定西市,621122,陇西
WTX_CH101160204,620000,甘肃省,621100,定西市,621123,渭源
WTX_CH101160205,620000,甘肃省,621100,定西市,621124,临洮
WTX_CH101160206,620000,甘肃省,621100,定西市,621125,漳县
WTX_CH101160207,620000,甘肃省,621100,定西市,621126,岷县
WTX_CH101161010,620000,甘肃省,621200,陇南市,621200,陇南
WTX_CH101161001,620000,甘肃省,621200,陇南市,621202,武都
WTX_CH101161002,620000,甘肃省,621200,陇南市,621221,成县
WTX_CH101161003,620000,甘肃省,621200,陇南市,621222,文县
WTX_CH101161004,620000,甘肃省,621200,陇南市,621223,宕昌
WTX_CH101161005,620000,甘肃省,621200,陇南市,621224,康县
WTX_CH101161006,620000,甘肃省,621200,陇南市,621225,西和
WTX_CH101161007,620000,甘肃省,621200,陇南市,621226,礼县
WTX_CH101161008,620000,甘肃省,621200,陇南市,621227,徽县
WTX_CH101161009,620000,甘肃省,621200,陇南市,621228,两当
WTX_CH101161101,620000,甘肃省,622900,临夏回族自治州,622900,临夏
WTX_CH101161130,620000,甘肃省,622900,临夏回族自治州,622901,临夏市
WTX_CH101161131,620000,甘肃省,622900,临夏回族自治州,622921,临夏县
WTX_CH101161102,620000,甘肃省,622900,临夏回族自治州,622922,康乐
WTX_CH101161103,620000,甘肃省,622900,临夏回族自治州,622923,永靖
WTX_CH101161104,620000,甘肃省,622900,临夏回族自治州,622924,广河
WTX_CH101161105,620000,甘肃省,622900,临夏回族自治州,622925,和政
WTX_CH101161106,620000,甘肃省,622900,临夏回族自治州,622926,东乡
WTX_CH101161107,620000,甘肃省,622900,临夏回族自治州,622927,积石山
WTX_CH101161209,620000,甘肃省,623000,甘南藏族自治州,623000,甘南
WTX_CH101161201,620000,甘肃省,623000,甘南藏族自治州,623001,合作
WTX_CH101161202,620000,甘肃省,623000,甘南藏族自治州,623021,临潭
WTX_CH101161203,620000,甘肃省,623000,甘南藏族自治州,623022,卓尼
WTX_CH101161204,620000,甘肃省,623000,甘南藏族自治州,623023,舟曲
WTX_CH101161205,620000,甘肃省,623000,甘南藏族自治州,623024,迭部
WTX_CH101161206,620000,甘肃省,623000,甘南藏族自治州,623025,玛曲
WTX_CH101161207,620000,甘肃省,623000,甘南藏族自治州,623026,碌曲
WTX_CH101161208,620000,甘肃省,623000,甘南藏族自治州,623027,夏河
WTX_CH101150105,630000,青海省,630100,西宁市,630102,城东区
WTX_CH101150106,630000,青海省,630100,西宁市,630103,城中区
WTX_CH101150107,630000,青海省,630100,西宁市,630104,城西区
WTX_CH101150108,630000,青海省,630100,西宁市,630105,城北区
WTX_CH101150102,630000,青海省,630100,西宁市,630121,大通
WTX_CH101150104,630000,青海省,630100,西宁市,630106,湟中
WTX_CH101150103,630000,青海省,630100,西宁市,630123,湟源
WTX_CH101150207,630000,青海省,630200,海东市,630200,海东
WTX_CH101150202,630000,青海省,630200,海东市,630202,乐都
WTX_CH101150201,630000,青海省,630200,海东市,630203,平安
WTX_CH101150203,630000,青海省,630200,海东市,630222,民和
WTX_CH101150204,630000,青海省,630200,海东市,630223,互助
WTX_CH101150205,630000,青海省,630200,海东市,630224,化隆
WTX_CH101150206,630000,青海省,630200,海东市,630225,循化
WTX_CH101150804,630000,青海省,632200,海北藏族自治州,632200,海北
WTX_CH101150802,630000,青海省,632200,海北藏族自治州,632221,门源
WTX_CH101150803,630000,青海省,632200,海北藏族自治州,632222,祁连
WTX_CH101150801,630000,青海省,632200,海北藏族自治州,632223,海晏
WTX_CH101150806,630000,青海省,632200,海北藏族自治州,632224,刚察
WTX_CH101150305,630000,青海省,632300,黄南藏族自治州,632300,黄南
WTX_CH101150302,630000,青海省,632300,黄南藏族自治州,632322,尖扎
WTX_CH101150303,630000,青海省,632300,黄南藏族自治州,632323,泽库
WTX_CH101150304,630000,青海省,632300,黄南藏族自治州,632324,河南
WTX_CH101150402,630000,青海省,632500,海南藏族自治州,632500,海南
WTX_CH101150401,630000,青海省,632500,海南藏族自治州,632521,共和
WTX_CH101150408,630000,青海省,632500,海南藏族自治州,632522,同德
WTX_CH101150404,630000,青海省,632500,海南藏族自治州,632523,贵德
WTX_CH101150406,630000,青海省,632500,海南藏族自治州,632524,兴海
WTX_CH101150407,630000,青海省,632500,海南藏族自治州,632525,贵南
WTX_CH101150507,630000,青海省,632600,果洛藏族自治州,632600,果洛
WTX_CH101150501,630000,青海省,632600,果洛藏族自治州,632621,玛沁
WTX_CH101150502,630000,青海省,632600,果洛藏族自治州,632622,班玛
WTX_CH101150503,630000,青海省,632600,果洛藏族自治州,632623,甘德
WTX_CH101150504,630000,青海省,632600,果洛藏族自治州,632624,达日
WTX_CH101150505,630000,青海省,632600,果洛藏族自治州,632625,久治
WTX_CH101150506,630000,青海省,632600,果洛藏族自治州,632626,玛多
WTX_CH101150601,630000,青海省,632700,玉树藏族自治州,632700,玉树
WTX_CH101150630,630000,青海省,632700,玉树藏族自治州,632701,玉树市
WTX_CH101150604,630000,青海省,632700,玉树藏族自治州,632722,杂多
WTX_CH101150603,630000,青海省,632700,玉树藏族自治州,632724,治多
WTX_CH101150605,630000,青海省,632700,玉树藏族自治州,632725,囊谦
WTX_CH101150606,630000,青海省,632700,玉树藏族自治州,632726,曲麻莱
WTX_CH101150714,630000,青海省,632800,海西蒙古族藏族自治州,632801,格尔木
WTX_CH101150701,630000,青海省,632800,海西蒙古族藏族自治州,632802,德令哈
WTX_CH101150712,630000,青海省,632800,海西蒙古族藏族自治州,632803,茫崖
WTX_CH101150709,630000,青海省,632800,海西蒙古族藏族自治州,632821,乌兰
WTX_CH101150715,630000,青海省,632800,海西蒙古族藏族自治州,632822,都兰
WTX_CH101150602,630000,青海省,632700,玉树藏族自治州,632723,称多
WTX_CH101150708,630000,青海省,632800,海西蒙古族藏族自治州,632823,天峻
WTX_CH101170105,640000,宁夏回族自治区,640100,银川市,640104,兴庆
WTX_CH101170106,640000,宁夏回族自治区,640100,银川市,640105,西夏
WTX_CH101170107,640000,宁夏回族自治区,640100,银川市,640106,金凤
WTX_CH101170102,640000,宁夏回族自治区,640100,银川市,640121,永宁
WTX_CH101170104,640000,宁夏回族自治区,640100,银川市,640122,贺兰
WTX_CH101170103,640000,宁夏回族自治区,640100,银川市,640181,灵武
WTX_CH101170201,640000,宁夏回族自治区,640200,石嘴山市,640200,石嘴山
WTX_CH101170205,640000,宁夏回族自治区,640200,石嘴山市,640202,大武口
WTX_CH101170202,640000,宁夏回族自治区,640200,石嘴山市,640205,惠农
WTX_CH101170203,640000,宁夏回族自治区,640200,石嘴山市,640221,平罗
WTX_CH101170301,640000,宁夏回族自治区,640300,吴忠市,640300,吴忠
WTX_CH101170304,640000,宁夏回族自治区,640300,吴忠市,640302,利通
WTX_CH101170305,640000,宁夏回族自治区,640300,吴忠市,640303,红寺堡
WTX_CH101170303,640000,宁夏回族自治区,640300,吴忠市,640323,盐池
WTX_CH101170302,640000,宁夏回族自治区,640300,吴忠市,640324,同心
WTX_CH101170306,640000,宁夏回族自治区,640300,吴忠市,640381,青铜峡
WTX_CH101170401,640000,宁夏回族自治区,640400,固原市,640400,固原
WTX_CH101170405,640000,宁夏回族自治区,640400,固原市,640402,原州
WTX_CH101170402,640000,宁夏回族自治区,640400,固原市,640422,西吉
WTX_CH101170403,640000,宁夏回族自治区,640400,固原市,640423,隆德
WTX_CH101170404,640000,宁夏回族自治区,640400,固原市,640424,泾源
WTX_CH101170406,640000,宁夏回族自治区,640400,固原市,640425,彭阳
WTX_CH101170501,640000,宁夏回族自治区,640500,中卫市,640500,中卫
WTX_CH101170503,640000,宁夏回族自治区,640500,中卫市,640502,沙坡头
WTX_CH101170502,640000,宁夏回族自治区,640500,中卫市,640521,中宁
WTX_CH101170504,640000,宁夏回族自治区,640500,中卫市,640522,海原
WTX_CH101130102,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650102,天山
WTX_CH101130104,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650103,沙依巴克
WTX_CH101170101,640000,宁夏回族自治区,640100,银川市,640100,银川
WTX_CH101130106,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650104,新市区
WTX_CH101130107,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650105,水磨沟
WTX_CH101130111,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650106,头屯河
WTX_CH101130105,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650107,达坂城
WTX_CH101130112,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650109,米东
WTX_CH101130201,650000,新疆维吾尔自治区,650200,克拉玛依市,650200,克拉玛依
WTX_CH101130204,650000,新疆维吾尔自治区,650200,克拉玛依市,650202,独山子
WTX_CH101130230,650000,新疆维吾尔自治区,650200,克拉玛依市,650203,克拉玛依区
WTX_CH101130203,650000,新疆维吾尔自治区,650200,克拉玛依市,650204,白碱滩
WTX_CH101130202,650000,新疆维吾尔自治区,650200,克拉玛依市,650205,乌尔禾
